pod_name,app_name,model_name,app_pod_num,app_qps,model_architecture_json,gpu_type,f_peak,memory_bandwidth,memory_size,n_gpu_hardware,tensor_parallelism,qps_timeseries,execute_token_size_timeseries,u_gpu,n_gpu_runtime,inference_engine,task_function
recommend-intent-qwen3-4b-na61-h20.inference-part0-111907aa-a-bd11,recommend_intent-qwen3_4b,qwen3-4B,4,49.9,"{
  ""architectures"": [
    ""Qwen3ForCausalLM""
  ],
  ""attention_bias"": false,
  ""attention_dropout"": 0,
  ""bos_token_id"": 151643,
  ""eos_token_id"": 151645,
  ""head_dim"": 128,
  ""hidden_act"": ""silu"",
  ""hidden_size"": 2560,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 9728,
  ""max_position_embeddings"": 40960,
  ""max_window_layers"": 36,
  ""model_type"": ""qwen3"",
  ""num_attention_heads"": 32,
  ""num_hidden_layers"": 36,
  ""num_key_value_heads"": 8,
  ""rms_norm_eps"": 0.000001,
  ""rope_scaling"": null,
  ""rope_theta"": 1000000,
  ""sliding_window"": null,
  ""tie_word_embeddings"": true,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.51.2"",
  ""use_cache"": false,
  ""use_sliding_window"": false,
  ""vocab_size"": 151936
}",H20,148.0,4022.0,96.0,1,"1
","2025-10-12 12:15:54.000
        5.99
        2025-10-12 12:15:55.000
        5.99
        2025-10-12 12:15:56.000
        7.99
        2025-10-12 12:15:57.000
        13.0
        2025-10-12 12:15:58.000
        9.99
        2025-10-12 12:15:59.000
        5.00
        2025-10-12 12:16:00.000
        7.99
        2025-10-12 12:16:01.000
        8.99
        2025-10-12 12:16:02.000
        11.0
        2025-10-12 12:16:03.000
        4.99
        2025-10-12 12:16:04.000
        11.0","2025-10-12 12:15:54.000
        355
        2025-10-12 12:15:55.000
        280
        2025-10-12 12:15:56.000
        253
        2025-10-12 12:15:57.000
        411
        2025-10-12 12:15:58.000
        258
        2025-10-12 12:15:59.000
        375
        2025-10-12 12:16:00.000
        305
        2025-10-12 12:16:01.000
        337
        2025-10-12 12:16:02.000
        287
        2025-10-12 12:16:03.000
        294
        2025-10-12 12:16:04.000
        365",0.380,1,MagaEngine (Ant Group) / Custom FT-based,"This is a Qwen3-3B large language model service for enterprise intent recommendation, deployed on H20 GPU with real-time inference capabilities, designed for dynamic business content analysis and sensitive information detection in customer interaction scenarios."
recommend-intent-qwen3-4b-na61-h20.inference-part0-928ea825-a-9825,recommend_intent-qwen3_4b,qwen3-4B,4,62,"{
  ""architectures"": [
    ""Qwen3ForCausalLM""
  ],
  ""attention_bias"": false,
  ""attention_dropout"": 0,
  ""bos_token_id"": 151643,
  ""eos_token_id"": 151645,
  ""head_dim"": 128,
  ""hidden_act"": ""silu"",
  ""hidden_size"": 2560,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 9728,
  ""max_position_embeddings"": 40960,
  ""max_window_layers"": 36,
  ""model_type"": ""qwen3"",
  ""num_attention_heads"": 32,
  ""num_hidden_layers"": 36,
  ""num_key_value_heads"": 8,
  ""rms_norm_eps"": 0.000001,
  ""rope_scaling"": null,
  ""rope_theta"": 1000000,
  ""sliding_window"": null,
  ""tie_word_embeddings"": true,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.51.2"",
  ""use_cache"": false,
  ""use_sliding_window"": false,
  ""vocab_size"": 151936
}",H20,148.0,4022.0,96.0,1,"1
","2025-10-09 12:01:27.000
    7
    2025-10-09 12:01:28.000
    1
    2025-10-09 12:01:29.000
    21
    2025-10-09 12:01:30.000
    5
    2025-10-09 12:01:31.000
    11
    2025-10-09 12:01:32.000
    7
    2025-10-09 12:01:33.000
    11
    2025-10-09 12:01:34.000
    11
    2025-10-09 12:01:35.000
    8
    2025-10-09 12:01:36.000
    7
    2025-10-09 12:01:37.000
    13","2025-10-09 12:01:27.000
    266
    2025-10-09 12:01:28.000
    2.08 K
    2025-10-09 12:01:29.000
    449
    2025-10-09 12:01:30.000
    291
    2025-10-09 12:01:31.000
    378
    2025-10-09 12:01:32.000
    294
    2025-10-09 12:01:33.000
    327
    2025-10-09 12:01:34.000
    338
    2025-10-09 12:01:35.000
    322
    2025-10-09 12:01:36.000
    353
    2025-10-09 12:01:37.000
    426",0.406,1,MagaEngine (Ant Group) / Custom FT-based,"A Qwen-3 4B model specialized for intent recognition in product recommendation scenarios, running on a single H20 GPU with MagaEngine to analyze user input and identify recommendation intents for personalized suggestions."
recommend-intent-qwen3-4b-na61-h20.inference-part0-c9985554-a-0bd4,recommend_intent-qwen3_4b,qwen3-4B,4,41.9,"{
  ""architectures"": [
    ""Qwen3ForCausalLM""
  ],
  ""attention_bias"": false,
  ""attention_dropout"": 0,
  ""bos_token_id"": 151643,
  ""eos_token_id"": 151645,
  ""head_dim"": 128,
  ""hidden_act"": ""silu"",
  ""hidden_size"": 2560,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 9728,
  ""max_position_embeddings"": 40960,
  ""max_window_layers"": 36,
  ""model_type"": ""qwen3"",
  ""num_attention_heads"": 32,
  ""num_hidden_layers"": 36,
  ""num_key_value_heads"": 8,
  ""rms_norm_eps"": 0.000001,
  ""rope_scaling"": null,
  ""rope_theta"": 1000000,
  ""sliding_window"": null,
  ""tie_word_embeddings"": true,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.51.2"",
  ""use_cache"": false,
  ""use_sliding_window"": false,
  ""vocab_size"": 151936
}",H20,148.0,4022.0,96.0,1,"1
","2025-10-12 12:15:54.000
        9.99
        2025-10-12 12:15:55.000
        12.0
        2025-10-12 12:15:56.000
        11.0
        2025-10-12 12:15:57.000
        6.99
        2025-10-12 12:15:58.000
        13.0
        2025-10-12 12:15:59.000
        8.99
        2025-10-12 12:16:00.000
        5.99
        2025-10-12 12:16:01.000
        3.00
        2025-10-12 12:16:02.000
        3.00
        2025-10-12 12:16:03.000
        7.99
        2025-10-12 12:16:04.000
        16.0","2025-10-12 12:15:54.000
        378
        2025-10-12 12:15:55.000
        479
        2025-10-12 12:15:56.000
        324
        2025-10-12 12:15:57.000
        363
        2025-10-12 12:15:58.000
        353
        2025-10-12 12:15:59.000
        435
        2025-10-12 12:16:00.000
        241
        2025-10-12 12:16:01.000
        305
        2025-10-12 12:16:02.000
        257
        2025-10-12 12:16:03.000
        291
        2025-10-12 12:16:04.000
        400",0.370,1,MagaEngine (Ant Group) / Custom FT-based,"This is a Qwen3-3B large language model service for enterprise intent recommendation, deployed on H20 GPU with real-time inference capabilities, designed for dynamic business content analysis and sensitive information detection in customer interaction scenarios."
safe-guard-ea119-custom accelerator-2tp.inference-part0-3f258c38-b-9029,safe_guard,qwen3-0.6B,2,24,"{
  ""architectures"": [
    ""Qwen3ForCausalLM""
  ],
  ""attention_bias"": false,
  ""attention_dropout"": 0.0,
  ""bos_token_id"": 151643,
  ""eos_token_id"": 151645,
  ""head_dim"": 128,
  ""hidden_act"": ""silu"",
  ""hidden_size"": 1024,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 3072,
  ""max_position_embeddings"": 40960,
  ""max_window_layers"": 28,
  ""model_type"": ""qwen3"",
  ""num_attention_heads"": 16,
  ""num_hidden_layers"": 28,
  ""num_key_value_heads"": 8,
  ""rms_norm_eps"": 1e-06,
  ""rope_scaling"": null,
  ""rope_theta"": 1000000,
  ""sliding_window"": null,
  ""tie_word_embeddings"": true,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.51.0"",
  ""use_cache"": true,
  ""use_sliding_window"": false,
  ""vocab_size"": 151936
}",custom accelerator,118.0,2765.0,96.0,2,"2 
","2025-10-12 21:58:12.000
  12
  2025-10-12 21:58:13.000
  4
  2025-10-12 21:58:14.000
  6
  2025-10-12 21:58:15.000
  8
  2025-10-12 21:58:16.000
  6
  2025-10-12 21:58:17.000
  5
  2025-10-12 21:58:18.000
  11
  2025-10-12 21:58:19.000
  3
  2025-10-12 21:58:20.000
  10
  2025-10-12 21:58:21.000
  5
  2025-10-12 21:58:22.000
  5","2025-10-12 21:58:12.000
  42.5
  2025-10-12 21:58:13.000
  40.4
  2025-10-12 21:58:14.000
  37.4
  2025-10-12 21:58:15.000
  114
  2025-10-12 21:58:16.000
  53.6
  2025-10-12 21:58:17.000
  37.1
  2025-10-12 21:58:18.000
  41.1
  2025-10-12 21:58:19.000
  182
  2025-10-12 21:58:20.000
  49.4
  2025-10-12 21:58:21.000
  34.1
  2025-10-12 21:58:22.000
  61.6",0.56,2,MagaEngine (Ant Group) / Custom FT-based,"A Qwen3-1B model specialized for real-time safety guarding in AI assistant scenarios, running on dual custom accelerator chips with tensor parallelism (TP=2), performing low-latency inference to detect unsafe content such as counterfeit goods, political sensitivity, and prohibited behaviors, using SFT-finetuned checkpoints loaded from OSS."
semantic-id-qwen2-5-0-5b-fast-na175-custom accelerator.inference-part0-e357aaf6-a-3260,Semantic-ID-Qwen2_5-0_5B-fast,qwen2.5-0.5B,50,2170,"{
  ""architectures"": [
    ""Qwen2ForCausalLM""
  ],
  ""attention_dropout"": 0,
  ""bos_token_id"": 151643,
  ""eos_token_id"": 151645,
  ""hidden_act"": ""silu"",
  ""hidden_size"": 896,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 4864,
  ""max_position_embeddings"": 32768,
  ""max_window_layers"": 21,
  ""model_type"": ""qwen2"",
  ""num_attention_heads"": 14,
  ""num_hidden_layers"": 24,
  ""num_key_value_heads"": 2,
  ""rms_norm_eps"": 0.000001,
  ""rope_scaling"": null,
  ""rope_theta"": 1000000,
  ""sliding_window"": 32768,
  ""tie_word_embeddings"": true,
  ""torch_dtype"": ""float32"",
  ""transformers_version"": ""4.50.3"",
  ""use_cache"": true,
  ""use_sliding_window"": false,
  ""vocab_size"": 217216
}",custom accelerator,118.0,2765.0,96.0,1,"1 
","2025-10-12 22:16:20
  16.2","2025-10-12 22:16:20
  2.40 K",0.72,1,MagaEngine (Ant Group) / Custom FT-based,"A Qwen2-0.5B model specialized for fast semantic ID generation in e-commerce item understanding, running on a single custom accelerator chip with bf16 precision, optimized for high-throughput inference up to 512 concurrent requests, using SFT-finetuned checkpoints loaded from DFS for real-time product semantic representation."
sku-spec-na175-custom accelerator.inference-part0-25585740-a-3422,sku_spec,tbstars-008-3B-base,5,33,"{
  ""architectures"": [
    ""TBStarsForCausalLM""
  ],
  ""attention_bias"": true,
  ""attention_dropout"": 0,
  ""auto_map"": {
    ""AutoConfig"": ""configuration_tbstars.TBStarsConfig"",
    ""AutoModel"": ""modeling_tbstars.TBStarsForCausalLM"",
    ""AutoModelForCausalLM"": ""modeling_tbstars.TBStarsForCausalLM""
  },
  ""bos_token_id"": 1,
  ""eos_token_id"": 2,
  ""hidden_act"": ""silu"",
  ""hidden_dropout"": 0,
  ""hidden_size"": 3072,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 8192,
  ""max_position_embeddings"": 8192,
  ""model_type"": ""tbstars"",
  ""num_attention_heads"": 24,
  ""num_hidden_layers"": 24,
  ""num_key_value_heads"": 24,
  ""pad_token_id"": 0,
  ""pretraining_tp"": 1,
  ""rms_norm_eps"": 0.00001,
  ""rope_scaling"": null,
  ""rope_theta"": 10000,
  ""tie_word_embeddings"": false,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.51.2"",
  ""use_cache"": false,
  ""vocab_size"": 128000
}",custom accelerator,118.0,1382.0,48.0,1,"1 
","2025-10-12 23:21:12.000
  5
  2025-10-12 23:21:13.000
  2
  2025-10-12 23:21:14.000
  0
  2025-10-12 23:21:15.000
  4
  2025-10-12 23:21:16.000
  8
  2025-10-12 23:21:17.000
  4
  2025-10-12 23:21:18.000
  3
  2025-10-12 23:21:19.000
  2
  2025-10-12 23:21:20.000
  0
  2025-10-12 23:21:21.000
  2
  2025-10-12 23:21:22.000
  0","2025-10-12 23:21:12.000
  12.6
  2025-10-12 23:21:13.000
  12.9
  2025-10-12 23:21:14.000
  13.7
  2025-10-12 23:21:15.000
  13.0
  2025-10-12 23:21:16.000
  21.8
  2025-10-12 23:21:17.000
  20.9
  2025-10-12 23:21:18.000
  21.6
  2025-10-12 23:21:19.000
  10.7
  2025-10-12 23:21:21.000
  12.4",0.347,1,MagaEngine (Ant Group) / Custom FT-based,"A 3B-parameter TbStars model specialized for SKU specification generation in e-commerce product listings, running on a single custom accelerator GPU with FP16 precision and INT8 quantization support, optimized for long-context understanding up to 8192 tokens, enabling accurate and detailed attribute extraction and natural language description generation for product items."
taolive-comment-intent-qwen2-14b-sft-na61-custom accelerator.inference-part0-68f3dc20-a-ac50,taolive_comment_intent_qwen2_14b_sft,qwen2-14B,11,199,"{
  ""custom accelerator"": {""mem_bandwidth"": 1382 * (1024**3), ""FP16"": 419.4e12, ""INT8"": 838.8e12, ""memsize"": 48 * (1024**3), ""onchip_buffer"": 0, ""interconnect_bandwidth"": 400 * (1024**3)},
  ""gpu_type"": ""custom accelerator"",
  ""f_peak"": 419.0,  #""FP16的值""
  ""memory_bandwidth"": 21382.0,
  ""memory_size"": 48.0,
  ""n_gpu"": 1,
  ""tensor_parallelism"": 1
}",custom accelerator,419.0,21382.0,48.0,1,"1
","2025-10-13 15:03:04.000
    8.99
    2025-10-13 15:03:05.000
    4.99
    2025-10-13 15:03:06.000
    9.98
    2025-10-13 15:03:07.000
    2.00
    2025-10-13 15:03:08.000
    4.99
    2025-10-13 15:03:09.000
    7.98
    2025-10-13 15:03:10.000
    7.99
    2025-10-13 15:03:11.000
    12.0
    2025-10-13 15:03:12.000
    2.00
    2025-10-13 15:03:13.000
    7.99
    2025-10-13 15:03:14.000
    7.99","2025-10-13 15:03:10
    122",0.880,1,MagaEngine (Ant Group) / Custom FT-based,"A Qwen2-14B model specialized for comment intent analysis in live streaming scenarios. It performs natural language processing on user comments to identify sentiment and intent, running on a single custom accelerator GPU with MagaEngine for efficient real-time inference."
tbstars-gul-tag2cmd-v5-ea119-custom accelerator.inference-part0-38a8fef2-a-afa9,tbstars_gul_tag2cmd_v5,tbstars-008-3B-base,32,14900,"{
  ""architectures"": [
    ""TBStarsForCausalLM""
  ],
  ""attention_bias"": true,
  ""attention_dropout"": 0,
  ""auto_map"": {
    ""AutoConfig"": ""configuration_tbstars.TBStarsConfig"",
    ""AutoModel"": ""modeling_tbstars.TBStarsForCausalLM"",
    ""AutoModelForCausalLM"": ""modeling_tbstars.TBStarsForCausalLM""
  },
  ""bos_token_id"": 1,
  ""eos_token_id"": 2,
  ""hidden_act"": ""silu"",
  ""hidden_dropout"": 0,
  ""hidden_size"": 3072,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 8192,
  ""max_position_embeddings"": 8192,
  ""model_type"": ""tbstars"",
  ""num_attention_heads"": 24,
  ""num_hidden_layers"": 24,
  ""num_key_value_heads"": 24,
  ""pad_token_id"": 0,
  ""pretraining_tp"": 1,
  ""rms_norm_eps"": 0.00001,
  ""rope_scaling"": null,
  ""rope_theta"": 10000,
  ""tie_word_embeddings"": false,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.51.2"",
  ""use_cache"": false,
  ""vocab_size"": 128000
}",custom accelerator,118.0,2765.0,96.0,1,"1 
","2025-10-12 17:00:12.000
  259
  2025-10-12 17:00:13.000
  124
  2025-10-12 17:00:14.000
  307
  2025-10-12 17:00:15.000
  34
  2025-10-12 17:00:16.000
  34
  2025-10-12 17:00:17.000
  58
  2025-10-12 17:00:18.000
  204
  2025-10-12 17:00:19.000
  340
  2025-10-12 17:00:20.000
  84
  2025-10-12 17:00:21.000
  123
  2025-10-12 17:00:22.000
  490","2025-10-12 17:00:12.000
  46.1
  2025-10-12 17:00:13.000
  11.6
  2025-10-12 17:00:14.000
  55.1
  2025-10-12 17:00:15.000
  5.96
  2025-10-12 17:00:16.000
  6.55
  2025-10-12 17:00:17.000
  10.1
  2025-10-12 17:00:18.000
  41.3
  2025-10-12 17:00:19.000
  59.8
  2025-10-12 17:00:20.000
  13.6
  2025-10-12 17:00:21.000
  27.6
  2025-10-12 17:00:22.000
  170",0.78,1,MagaEngine (Ant Group) / Custom FT-based,"A Tbstars-3B model specialized for generating command sequences from user tags in e-commerce 'guess you like' scenarios, running on custom accelerator hardware with MagaEngine acceleration for efficient real-time inference."
text2sid-inference-ea119-custom accelerator.part0-7780d6b4-a-ee02,text2sid_inference,qwen2-0.5B,50,505,"{
  ""architectures"": [
    ""Qwen2ForCausalLM""
  ],
  ""attention_dropout"": 0,
  ""bos_token_id"": 151643,
  ""eos_token_id"": 151645,
  ""hidden_act"": ""silu"",
  ""hidden_size"": 896,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 4864,
  ""max_position_embeddings"": 32768,
  ""max_window_layers"": 21,
  ""model_type"": ""qwen2"",
  ""num_attention_heads"": 14,
  ""num_hidden_layers"": 24,
  ""num_key_value_heads"": 2,
  ""rms_norm_eps"": 0.000001,
  ""rope_scaling"": null,
  ""rope_theta"": 1000000,
  ""sliding_window"": 32768,
  ""tie_word_embeddings"": true,
  ""torch_dtype"": ""float32"",
  ""transformers_version"": ""4.50.3"",
  ""use_cache"": true,
  ""use_sliding_window"": false,
  ""vocab_size"": 217216
}",custom accelerator,118.0,2765.0,96.0,1,"1 
","2025-10-12 17:40:40.000
  8.60
  2025-10-12 17:40:50.000
  8.10","2025-10-12 17:40:40.000
  5.88 K
  2025-10-12 17:40:50.000
  3.38 K",0.86,1,MagaEngine (Ant Group) / Custom FT-based,"A Qwen-2 based model specialized for converting user text queries into item IDs (text2sid) in e-commerce 'guess you like' scenarios, deployed on custom accelerator hardware with MagaEngine acceleration for high-throughput, low-latency inference."
tgc-serv-agent-v2-new-na61-custom accelerator.inference-part0-68e55a8b-a-f0cb,whale_prod_tgc_serv_agent_v2_new,tbstars-7B-base,12,62.5,"{
  ""_name_or_path"": ""model^^tbstars_product/version=tbstars_7b_base/ckpt_id=v1_1"",
  ""add_qkv_bias"": true,
  ""architectures"": [
    ""TbstarsForCausalLM""
  ],
  ""attention_dropout"": 0.1,
  ""attn_type"": null,
  ""auto_map"": {
    ""AutoConfig"": ""configuration_tbstars.TbstarsConfig"",
    ""AutoModel"": ""modeling_tbstars.TbstarsForCausalLM"",
    ""AutoModelForCausalLM"": ""modeling_tbstars.TbstarsForCausalLM"",
    ""AutoModelForSequenceClassification"": ""modeling_tbstars.TbstarsForCausalLM""
  },
  ""bos_token_id"": 1,
  ""eos_token_id"": 2,
  ""ffn_multiple_of"": 256,
  ""hidden_dropout"": 0.1,
  ""hidden_size"": 4096,
  ""initializer_range"": 0.02,
  ""kv_groups"": 0,
  ""layer_norm_epsilon"": 1e-05,
  ""max_position_embeddings"": 4096,
  ""model_type"": ""tbstars"",
  ""num_hidden_layers"": 32,
  ""num_attention_heads"": 32,
  ""pad_token_id"": 0,
  ""pos_embedding_type"": ""rotary"",
  ""rope_theta"": 10000.0,
  ""tie_word_embeddings"": false,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.36.2"",
  ""use_cache"": true,
  ""vocab_size"": 64000
}",custom accelerator,419.4,1382.0,48.0,1,"1
","2025-10-10 16:42:01.000
        32.9
        2025-10-10 16:42:02.000
        31.9
        2025-10-10 16:42:03.000
        57.9
        2025-10-10 16:42:04.000
        52.9
        2025-10-10 16:42:05.000
        40.1
        2025-10-10 16:42:06.000
        62.5
        2025-10-10 16:42:07.000
        53.9
        2025-10-10 16:42:08.000
        35.9
        2025-10-10 16:42:09.000
        40.9
        2025-10-10 16:42:10.000
        52.9
        2025-10-10 16:42:11.000
        37.9","2025-10-10 16:42:10
        66.3",0.542,1,MagaEngine (Ant Group) / Custom FT-based,"This is a TGC-Serv-Agent-V2 7B model service deployed for document fusion (PDFUSION) and enterprise-level inference on custom accelerator accelerators, utilizing FP16 precision with INT8 quantization, 4 CPU cores, 30GiB memory, and PagedAttention optimization in a Kubernetes environment with FUSE-based remote model loading from OSS for tasks like knowledge base QA and text generation."
tgc-serv-agent-v2-new-na61-custom accelerator.inference-part0-88ad43e3-a-2f88,whale_prod_tgc_serv_agent_v2_new,tbstars-7B-base,12,62.9,"{
  ""_name_or_path"": ""model^^tbstars_product/version=tbstars_7b_base/ckpt_id=v1_1"",
  ""add_qkv_bias"": true,
  ""architectures"": [
    ""TbstarsForCausalLM""
  ],
  ""attention_dropout"": 0.1,
  ""attn_type"": null,
  ""auto_map"": {
    ""AutoConfig"": ""configuration_tbstars.TbstarsConfig"",
    ""AutoModel"": ""modeling_tbstars.TbstarsForCausalLM"",
    ""AutoModelForCausalLM"": ""modeling_tbstars.TbstarsForCausalLM"",
    ""AutoModelForSequenceClassification"": ""modeling_tbstars.TbstarsForCausalLM""
  },
  ""bos_token_id"": 1,
  ""eos_token_id"": 2,
  ""ffn_multiple_of"": 256,
  ""hidden_dropout"": 0.1,
  ""hidden_size"": 4096,
  ""initializer_range"": 0.02,
  ""kv_groups"": 0,
  ""layer_norm_epsilon"": 1e-05,
  ""max_position_embeddings"": 4096,
  ""model_type"": ""tbstars"",
  ""num_hidden_layers"": 32,
  ""num_attention_heads"": 32,
  ""pad_token_id"": 0,
  ""pos_embedding_type"": ""rotary"",
  ""rope_theta"": 10000.0,
  ""tie_word_embeddings"": false,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.36.2"",
  ""use_cache"": true,
  ""vocab_size"": 64000
}",custom accelerator,419.4,1382.0,48.0,1,"1
","2025-10-12 16:06:41.000
        5.99
        2025-10-12 16:06:42.000
        0.998
        2025-10-12 16:06:43.000
        3.99
        2025-10-12 16:06:44.000
        3.00
        2025-10-12 16:06:45.000
        5.99
        2025-10-12 16:06:46.000
        4.99
        2025-10-12 16:06:47.000
        3.99
        2025-10-12 16:06:48.000
        3.00
        2025-10-12 16:06:49.000
        3.00
        2025-10-12 16:06:50.000
        4.99
        2025-10-12 16:06:51.000
        4.00","2025-10-12 16:06:50
        60.3",0.720,1,MagaEngine (Ant Group) / Custom FT-based,"This is a TGC-Serv-Agent-V2 7B model service deployed for document fusion (PDFUSION) and enterprise-level inference on custom accelerator accelerators, utilizing FP16 precision with INT8 quantization, 4 CPU cores, 30GiB memory, and PagedAttention optimization in a Kubernetes environment with FUSE-based remote model loading from OSS for tasks like knowledge base QA and text generation."
tgc-serv-agent-v2-new-na61-custom accelerator.inference-part0-68e55a8b-a-f0cb,whale_prod_tgc_serv_agent_v2_new,tbstars-7B-base,12,55.9,"{
  ""_name_or_path"": ""model^^tbstars_product/version=tbstars_7b_base/ckpt_id=v1_1"",
  ""add_qkv_bias"": true,
  ""architectures"": [
    ""TbstarsForCausalLM""
  ],
  ""attention_dropout"": 0.1,
  ""attn_type"": null,
  ""auto_map"": {
    ""AutoConfig"": ""configuration_tbstars.TbstarsConfig"",
    ""AutoModel"": ""modeling_tbstars.TbstarsForCausalLM"",
    ""AutoModelForCausalLM"": ""modeling_tbstars.TbstarsForCausalLM"",
    ""AutoModelForSequenceClassification"": ""modeling_tbstars.TbstarsForCausalLM""
  },
  ""bos_token_id"": 1,
  ""eos_token_id"": 2,
  ""ffn_multiple_of"": 256,
  ""hidden_dropout"": 0.1,
  ""hidden_size"": 4096,
  ""initializer_range"": 0.02,
  ""kv_groups"": 0,
  ""layer_norm_epsilon"": 1e-05,
  ""max_position_embeddings"": 4096,
  ""model_type"": ""tbstars"",
  ""num_hidden_layers"": 32,
  ""num_attention_heads"": 32,
  ""pad_token_id"": 0,
  ""pos_embedding_type"": ""rotary"",
  ""rope_theta"": 10000.0,
  ""tie_word_embeddings"": false,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.36.2"",
  ""use_cache"": true,
  ""vocab_size"": 64000
}",custom accelerator,419.4,1382.0,48.0,1,"1
","2025-10-12 13:24:02.000
      4.00
      2025-10-12 13:24:03.000
      7.98
      2025-10-12 13:24:04.000
      0.999
      2025-10-12 13:24:05.000
      3.99
      2025-10-12 13:24:06.000
      4.99
      2025-10-12 13:24:07.000
      2.99
      2025-10-12 13:24:08.000
      2.99
      2025-10-12 13:24:09.000
      2.99
      2025-10-12 13:24:10.000
      5.99
      2025-10-12 13:24:11.000
      3.00
      2025-10-12 13:24:12.000
      2.00","2025-10-12 13:24:10
        62.0",0.720,1,MagaEngine (Ant Group) / Custom FT-based,"This is a TGC-Serv-Agent-V2 7B model service deployed for document fusion (PDFUSION) and enterprise-level inference on custom accelerator accelerators, utilizing FP16 precision with INT8 quantization, 4 CPU cores, 30GiB memory, and PagedAttention optimization in a Kubernetes environment with FUSE-based remote model loading from OSS for tasks like knowledge base QA and text generation."
yumeng-qwen-7b-sft-v1-ea119-custom accelerator-2tp.inference-part0-082554e1-a-8167,yumeng_qwen_7b_sft_v1,qwen2.5-7B,16,219,"{
  ""_name_or_path"": ""/root/.cache/openlm/hub/8390e1e78e809f11dd3593a112b3abea/"",
  ""architectures"": [
    ""Qwen2ForCausalLM""
  ],
  ""attention_dropout"": 0,
  ""bos_token_id"": 151643,
  ""eos_token_id"": 151645,
  ""hidden_act"": ""silu"",
  ""hidden_size"": 3584,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 18944,
  ""max_position_embeddings"": 32768,
  ""max_window_layers"": 28,
  ""model_type"": ""qwen2"",
  ""num_attention_heads"": 28,
  ""num_hidden_layers"": 28,
  ""num_key_value_heads"": 4,
  ""rms_norm_eps"": 0.000001,
  ""rope_scaling"": null,
  ""rope_theta"": 1000000,
  ""sliding_window"": null,
  ""tie_word_embeddings"": false,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.48.2"",
  ""use_cache"": false,
  ""use_sliding_window"": false,
  ""vocab_size"": 152064
}",custom accelerator,118.0,2765.0,96.0,2,"2
","2025-10-11 15:30:35.000
    10
    2025-10-11 15:30:36.000
    14
    2025-10-11 15:30:37.000
    16
    2025-10-11 15:30:38.000
    8
    2025-10-11 15:30:39.000
    14
    2025-10-11 15:30:40.000
    15
    2025-10-11 15:30:41.000
    11
    2025-10-11 15:30:42.000
    11
    2025-10-11 15:30:43.000
    10
    2025-10-11 15:30:44.000
    12
    2025-10-11 15:30:45.000
    8","2025-10-11 15:30:35.000
    35.2
    2025-10-11 15:30:36.000
    59.4
    2025-10-11 15:30:37.000
    79.0
    2025-10-11 15:30:38.000
    32.8
    2025-10-11 15:30:39.000
    43.4
    2025-10-11 15:30:40.000
    54.2
    2025-10-11 15:30:41.000
    43.7
    2025-10-11 15:30:42.000
    38.5
    2025-10-11 15:30:43.000
    41.7
    2025-10-11 15:30:44.000
    44.9
    2025-10-11 15:30:45.000
    31.7",0.97,2,MagaEngine (Ant Group) / Custom FT-based,"An SFT fine-tuned Qwen-2 7B model for the 'Yumeng' project, specialized in processing and analyzing user feedback (wpm_feedback). It is deployed with 2-way Tensor Parallelism on two custom accelerator GPUs, utilizing MagaEngine for efficient inference."
